GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "35000","New Mexico",6,SAGDP5N,1,"...","All industry total ","Thousands of dollars",-133278,-151300,-181433,-165077,-198131,-166633,-204897,-191788,-270292,-221850,-197000,-203662,-258009,-254074,-277995,-271015,-292915,-375921,-239500,-263971,-271286,-288054,-323911,-3099678,-2854598,-639761,-522854
 "35000","New Mexico",6,SAGDP5N,2,"..."," Private industries ","Thousands of dollars",-100252,-119599,-149819,-135627,-168745,-134677,-168554,-151507,-207457,-166588,-147215,-152209,-188877,-184439,-204276,-200957,-215353,-305277,-176148,-195691,-198867,-209259,-225629,-2936047,-2687980,-433362,-340181
 "35000","New Mexico",6,SAGDP5N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-33073,-51722,-79770,-68604,-83837,-63853,-79668,-67038,-99989,-70570,-59753,-63072,-69550,-77611,-74609,-80442,-93670,-189615,-68348,-85108,-84333,-101858,-121108,-392686,-230112,-164000,-127029
 "35000","New Mexico",6,SAGDP5N,4,"111-112","   Farms ","Thousands of dollars",-33073,-51722,-79770,-68604,-83837,-63853,-79668,-67038,-99989,-70570,-59753,-63072,-69550,-77611,-74609,-80442,-93670,-189615,-68348,-85108,-84333,-101858,-121108,-383136,-224108,-163989,-127029
 "35000","New Mexico",6,SAGDP5N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9550,-6003,-11,0
 "35000","New Mexico",6,SAGDP5N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-182946,-162818,-540,0
 "35000","New Mexico",6,SAGDP5N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9284,-17968,-13,0
 "35000","New Mexico",6,SAGDP5N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2191,-2940,-3,0
 "35000","New Mexico",6,SAGDP5N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171471,-141910,-523,0
 "35000","New Mexico",6,SAGDP5N,10,"22","  Utilities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14352,-5432,-73,0
 "35000","New Mexico",6,SAGDP5N,11,"23","  Construction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-335714,-191292,-363,0
 "35000","New Mexico",6,SAGDP5N,12,"31-33","  Manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,-10,-4,-94,-311,-1112,-1241,-1191,-605,-1003,-379,-294,-305,-346,-380,-141388,-110754,-418,-437
 "35000","New Mexico",6,SAGDP5N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,-91,-275,-989,-1089,-795,-470,-416,-350,-270,-280,-317,-358,-79719,-59125,-369,-401
 "35000","New Mexico",6,SAGDP5N,14,"321","    Wood product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3965,-1505,-1,0
 "35000","New Mexico",6,SAGDP5N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6279,-7662,0,0
 "35000","New Mexico",6,SAGDP5N,16,"331","    Primary metal manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-710,-699,0,0
 "35000","New Mexico",6,SAGDP5N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15083,-12119,-7,0
 "35000","New Mexico",6,SAGDP5N,18,"333","    Machinery manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31186,-11161,-7,0
 "35000","New Mexico",6,SAGDP5N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7665,-8734,-4,0
 "35000","New Mexico",6,SAGDP5N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,-91,-275,-989,-1089,-795,-470,-416,-350,-270,-280,-317,-358,-1944,-1450,-342,-401
 "35000","New Mexico",6,SAGDP5N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-685,-954,0,0
 "35000","New Mexico",6,SAGDP5N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-738,-2352,0,0
 "35000","New Mexico",6,SAGDP5N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2989,-2785,-2,0
 "35000","New Mexico",6,SAGDP5N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8477,-9706,-7,0
 "35000","New Mexico",6,SAGDP5N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,-10,-4,-3,-36,-123,-152,-396,-135,-587,-29,-24,-26,-29,-22,-61669,-51629,-49,-36
 "35000","New Mexico",6,SAGDP5N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35369,-30146,-6,0
 "35000","New Mexico",6,SAGDP5N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",0,0,0,0,0,0,0,0,0,-10,-4,-3,-5,-6,-8,-9,-3,-3,-14,-12,-12,-12,-13,-373,-357,-11,-12
 "35000","New Mexico",6,SAGDP5N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2210,-1587,-2,0
 "35000","New Mexico",6,SAGDP5N,29,"322","    Paper manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148,-2967,0,0
 "35000","New Mexico",6,SAGDP5N,30,"323","    Printing and related support activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10974,-6595,-3,0
 "35000","New Mexico",6,SAGDP5N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-23,-107,-42,-345,-76,-541,0,0,0,0,0,-2964,-762,0,0
 "35000","New Mexico",6,SAGDP5N,32,"325","    Chemical manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-9,-11,-101,-41,-56,-43,-15,-11,-13,-16,-9,-8398,-6627,-25,-24
 "35000","New Mexico",6,SAGDP5N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1234,-2587,-2,0
 "35000","New Mexico",6,SAGDP5N,34,"42","  Wholesale trade ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56695,-31433,-27,0
 "35000","New Mexico",6,SAGDP5N,35,"44-45","  Retail trade ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-17384,-1829,-17,0,0,0,0,0,0,0,0,-256159,-250710,-414,0
 "35000","New Mexico",6,SAGDP5N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",-2550,-2102,-2525,-2379,-22721,-3463,-13076,-3491,-4173,-4387,-3805,-4626,-5820,-7150,-5755,-5746,-5656,-5281,-5731,-5306,-5719,-5524,-5167,-113937,-121212,-12788,-16260
 "35000","New Mexico",6,SAGDP5N,37,"481","   Air transportation ","Thousands of dollars",-82,4,0,-4,-20731,-660,-10369,-70,-252,-383,-388,-581,-705,-845,-973,-1068,-965,-903,-990,-460,-498,-482,-540,-26082,-60949,-1121,-660
 "35000","New Mexico",6,SAGDP5N,38,"482","   Rail transportation ","Thousands of dollars",-2307,-2029,-2485,-2284,-1990,-2732,-2692,-3327,-3833,-3750,-3312,-3963,-5085,-6305,-4773,-4580,-4601,-4313,-4701,-4846,-5219,-5042,-4627,-20278,-20804,-11510,-15600
 "35000","New Mexico",6,SAGDP5N,39,"483","   Water transportation ","Thousands of dollars",-160,-76,-40,-90,-1,-71,0,0,0,-13,-42,-8,0,0,-9,-98,-90,-65,-40,0,-2,0,0,-168,-117,-1,0
 "35000","New Mexico",6,SAGDP5N,40,"484","   Truck transportation ","Thousands of dollars",0,0,0,0,0,0,-15,-94,-88,-240,-63,-74,-30,0,0,0,0,0,0,0,0,0,0,-46333,-22258,-113,0
 "35000","New Mexico",6,SAGDP5N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6710,-8681,-19,0
 "35000","New Mexico",6,SAGDP5N,42,"486","   Pipeline transportation ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-532,-728,0,0
 "35000","New Mexico",6,SAGDP5N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12904,-6397,-22,0
 "35000","New Mexico",6,SAGDP5N,44,"493","   Warehousing and storage ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-929,-1279,-2,0
 "35000","New Mexico",6,SAGDP5N,45,"51","  Information ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-194,-516,-2255,-3116,-1627,-370,-365,18,-40,-18,-18,-25639,-39105,-7285,0
 "35000","New Mexico",6,SAGDP5N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13812,-2572,-5,0
 "35000","New Mexico",6,SAGDP5N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2836,-30537,-7272,0
 "35000","New Mexico",6,SAGDP5N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-194,-516,-2255,-3116,-1627,-370,-365,18,-40,-18,-18,-7767,-4718,-6,0
 "35000","New Mexico",6,SAGDP5N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1224,-1278,-2,0
 "35000","New Mexico",6,SAGDP5N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",-64629,-65776,-67524,-64644,-62187,-67360,-75810,-80978,-103295,-91621,-83653,-84417,-95618,-93678,-100155,-98583,-98910,-95118,-92973,-99968,-106749,-101457,-98900,-254891,-219985,-119311,-130045
 "35000","New Mexico",6,SAGDP5N,51,"52","   Finance and insurance ","Thousands of dollars",-193,-193,-251,-225,-239,-320,-107,-92,-141,-94,-160,-134,-495,-1171,-1453,-1761,-1316,-1855,-1173,-1433,-1500,-1379,-1048,-40364,-27398,-3923,-2777
 "35000","New Mexico",6,SAGDP5N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",-193,-193,-251,-225,-239,-320,-107,-92,-141,-94,-160,-134,-495,-1171,-1453,-1761,-1316,-1855,-1173,-1433,-1500,-1379,-1048,-11139,-14031,-3895,-2765
 "35000","New Mexico",6,SAGDP5N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5968,-1838,-5,-11
 "35000","New Mexico",6,SAGDP5N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22190,-11243,-22,0
 "35000","New Mexico",6,SAGDP5N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1067,-286,0,0
 "35000","New Mexico",6,SAGDP5N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",-64435,-65582,-67273,-64419,-61948,-67040,-75703,-80886,-103153,-91527,-83493,-84283,-95122,-92507,-98702,-96822,-97594,-93262,-91800,-98535,-105249,-100078,-97852,-214527,-192586,-115388,-127268
 "35000","New Mexico",6,SAGDP5N,57,"531","    Real estate ","Thousands of dollars",-64435,-65582,-67273,-64419,-61948,-67040,-75703,-80886,-103153,-91527,-83493,-84283,-95122,-92507,-98702,-96822,-97594,-93262,-91800,-98535,-105249,-100078,-97852,-200608,-177019,-115341,-127268
 "35000","New Mexico",6,SAGDP5N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13919,-15568,-47,0
 "35000","New Mexico",6,SAGDP5N,59,"54,55,56","  Professional and business services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-273083,-169160,-264,-34
 "35000","New Mexico",6,SAGDP5N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180486,-116773,-152,0
 "35000","New Mexico",6,SAGDP5N,61,"5411","    Legal services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25489,-20235,-33,0
 "35000","New Mexico",6,SAGDP5N,62,"5415","    Computer systems design and related services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25291,-15704,-24,0
 "35000","New Mexico",6,SAGDP5N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129706,-80834,-95,0
 "35000","New Mexico",6,SAGDP5N,64,"55","   Management of companies and enterprises ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2231,-7124,-86,-34
 "35000","New Mexico",6,SAGDP5N,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90367,-45263,-26,0
 "35000","New Mexico",6,SAGDP5N,66,"561","    Administrative and support services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80133,-41652,-24,0
 "35000","New Mexico",6,SAGDP5N,67,"562","    Waste management and remediation services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10234,-3611,-2,0
 "35000","New Mexico",6,SAGDP5N,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,-2542,-20244,-11879,-14885,-13890,-8352,-5033,-1720,-56,-56,-499233,-460365,-119948,-66376
 "35000","New Mexico",6,SAGDP5N,69,"61","   Educational services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10814,-15744,-31,0
 "35000","New Mexico",6,SAGDP5N,70,"62","   Health care and social assistance ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,-2542,-20244,-11879,-14885,-13890,-8352,-5033,-1720,-56,-56,-488419,-444621,-119917,-66376
 "35000","New Mexico",6,SAGDP5N,71,"621","    Ambulatory health care services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348994,-269840,-45711,-6926
 "35000","New Mexico",6,SAGDP5N,72,"622","    Hospitals ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,-2542,-20244,-11879,-14885,-13890,-8352,-5033,-1720,-56,-56,-52111,-31002,-15135,-2329
 "35000","New Mexico",6,SAGDP5N,73,"623","    Nursing and residential care facilities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34662,-23715,-2192,-344
 "35000","New Mexico",6,SAGDP5N,74,"624","    Social assistance ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52653,-120064,-56879,-56777
 "35000","New Mexico",6,SAGDP5N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278408,-594754,-7781,0
 "35000","New Mexico",6,SAGDP5N,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44610,-62428,-7456,0
 "35000","New Mexico",6,SAGDP5N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13332,-36020,-7417,0
 "35000","New Mexico",6,SAGDP5N,78,"713","    Amusement, gambling, and recreation industries ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31278,-26408,-40,0
 "35000","New Mexico",6,SAGDP5N,79,"72","   Accommodation and food services ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-233799,-532326,-325,0
 "35000","New Mexico",6,SAGDP5N,80,"721","    Accommodation ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52870,-95292,-104,0
 "35000","New Mexico",6,SAGDP5N,81,"722","    Food services and drinking places ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180929,-437034,-221,0
 "35000","New Mexico",6,SAGDP5N,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110915,-100849,-150,0
 "35000","New Mexico",6,SAGDP5N,83,"92"," Government and government enterprises ","Thousands of dollars",-33026,-31701,-31613,-29450,-29386,-31957,-36343,-40280,-62835,-55262,-49785,-51453,-69132,-69635,-73719,-70058,-77562,-70644,-63352,-68280,-72419,-78795,-98283,-163631,-166618,-206398,-182674
 "35000","New Mexico",6,SAGDP5N,84,"...","  Federal civilian ","Thousands of dollars",-3798,-4139,-4132,-4794,-5489,-5522,-5936,-6296,-6958,-6519,-7356,-8371,-12719,-8348,-10963,-15924,-23660,-22197,-15658,-18979,-25918,-29857,-38351,-44231,-63295,-77169,-83842
 "35000","New Mexico",6,SAGDP5N,85,"...","  Military ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "35000","New Mexico",6,SAGDP5N,86,"...","  State and local ","Thousands of dollars",-29228,-27562,-27481,-24656,-23897,-26435,-30407,-33984,-55877,-48743,-42429,-43082,-56412,-61287,-62756,-54134,-53902,-48446,-47694,-49301,-46501,-48939,-59932,-119400,-103323,-129229,-98832
 "35000","New Mexico",6,SAGDP5N,87,"11,21","Natural resources and mining ","Thousands of dollars",-33073,-51722,-79770,-68604,-83837,-63853,-79668,-67038,-99989,-70570,-59753,-63072,-69550,-77611,-74609,-80442,-93670,-189615,-68348,-85108,-84333,-101858,-121108,-575632,-392929,-164540,-127029
 "35000","New Mexico",6,SAGDP5N,88,"42,44-45","Trade ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,-17384,-1829,-17,0,0,0,0,0,0,0,0,-312854,-282143,-441,0
 "35000","New Mexico",6,SAGDP5N,89,"22,48-49","Transportation and utilities ","Thousands of dollars",-2550,-2102,-2525,-2379,-22721,-3463,-13076,-3491,-4173,-4387,-3805,-4626,-5820,-7150,-5755,-5746,-5656,-5281,-5731,-5306,-5719,-5524,-5167,-128289,-126644,-12861,-16260
