GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "34000","New Jersey",2,SAGDP5N,1,"...","All industry total ","Thousands of dollars",-1144623,-1048582,-1097267,-1061039,-1207475,-1202271,-1372623,-1408001,-1558514,-1398384,-1302277,-1361578,-1601631,-1522030,-1720608,-1613707,-1597621,-1597215,-1551381,-1701920,-1610080,-1609450,-1643833,-23064604,-17527756,-3336115,-2671020
 "34000","New Jersey",2,SAGDP5N,2,"..."," Private industries ","Thousands of dollars",-598684,-572031,-604966,-605699,-731636,-648975,-779130,-773983,-922467,-745358,-655567,-690294,-848960,-803444,-911924,-865789,-841304,-783333,-750366,-793018,-801768,-754039,-776122,-21617349,-16116598,-1608278,-1358939
 "34000","New Jersey",2,SAGDP5N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-3078,-4733,-8858,-19323,-14617,-5573,-10547,-8788,-22644,-15265,-9424,-14553,-14878,-18695,-14518,-9823,-7861,-5456,-7232,-10764,-10769,-9052,-20173,-150878,-72951,-17766,-15643
 "34000","New Jersey",2,SAGDP5N,4,"111-112","   Farms ","Thousands of dollars",-3078,-4733,-8858,-19323,-14617,-5573,-10547,-8788,-22644,-15265,-9424,-14553,-14878,-18695,-14518,-9823,-7861,-5456,-7232,-10764,-10769,-9052,-20173,-123343,-65116,-17751,-15643
 "34000","New Jersey",2,SAGDP5N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27536,-7835,-15,0
 "34000","New Jersey",2,SAGDP5N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10950,-6620,-26,0
 "34000","New Jersey",2,SAGDP5N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-268,0,0
 "34000","New Jersey",2,SAGDP5N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9342,-4133,-17,0
 "34000","New Jersey",2,SAGDP5N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1546,-2219,-8,0
 "34000","New Jersey",2,SAGDP5N,10,"22","  Utilities ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58081,-28195,-510,0
 "34000","New Jersey",2,SAGDP5N,11,"23","  Construction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2274399,-1193545,-2501,0
 "34000","New Jersey",2,SAGDP5N,12,"31-33","  Manufacturing ","Thousands of dollars",0,0,0,0,0,0,0,0,0,-254,-102,-2412,-7117,-19836,-26662,-19434,-9532,-11195,-6404,-6410,-5625,-5125,-5933,-1660124,-994548,-7443,-8613
