GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "02000","Alaska",8,SAGDP7N,1,"...","All industry total ","Thousands of dollars",11110796,9554334,9872121,10587896,11511648,12091034,13391943,15524941,19119583,22257820,23874845,23438997,23063070,24763948,25222873,24871404,22927776,23963235,20922834,20745847,22748001,22229389,21433214,20929708,26853325,30684024,30527414
 "02000","Alaska",8,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",10521810,8937262,9239948,9932539,10820148,11351233,12620299,14723985,18266951,21363386,22953897,22478837,22121476,23832898,24267541,23936294,21995929,23033428,19889751,19630198,21550857,21033422,20109590,19470383,25247131,28895750,28696433
 "02000","Alaska",8,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",277256,241275,260291,298068,(D),238797,267061,245223,276863,296626,247076,256891,261178,317532,311197,241861,239261,255213,311996,266560,255003,249485,269485,(D),317713,305590,285716
 "02000","Alaska",8,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",19907,17923,16290,23369,22607,21994,14344,18174,18025,13876,12910,4116,957,3520,5575,8779,7241,8626,10610,13362,-6934,964,260,-2249,8989,2836,-1630
 "02000","Alaska",8,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",257350,223352,244001,274699,(D),216803,252717,227049,258837,282750,234166,252775,260221,314012,305622,233081,232020,246587,301386,253199,261936,248521,269224,(D),308723,302755,287346
 "02000","Alaska",8,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",3386588,1335510,1546028,2220545,(D),2576656,3235499,5083839,7781891,10631510,11511116,10073974,9444404,9752847,10873928,10122912,7657453,8192801,4118307,2986077,4651520,4226444,2972727,2031873,5683721,8130306,6120033
 "02000","Alaska",8,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",2975192,966273,1247230,1917457,1335273,2374129,2983858,4659387,7251887,9139393,9524869,8345701,7724044,7395430,8228763,7979886,5623855,6045385,2798046,2011432,3033630,2706070,1668861,603162,3701370,5873322,4010548
 "02000","Alaska",8,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",390285,355650,353007,271611,(D),123154,170536,323904,391733,1109383,1582028,1175985,1342377,1829600,2006797,1476826,1325849,1232904,796231,870741,1353837,1130164,953826,1249403,1778291,1888662,1705614
 "02000","Alaska",8,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",21111,13587,-54209,31477,220149,79373,81105,100548,138271,382734,404219,552289,377983,527817,638369,666199,707748,914512,524030,103905,264054,390210,350040,179308,204060,368323,403871
 "02000","Alaska",8,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",262532,238862,260288,242795,240018,201779,207961,241974,241095,290908,282476,298844,348912,357115,407803,409286,397961,425647,404491,412444,425604,405420,404239,456029,562622,610174,539048
 "02000","Alaska",8,SAGDP7N,11,"23","  Construction ","Thousands of dollars",338364,361261,389307,425205,474406,483518,539824,605116,682175,676470,711783,603627,725370,675888,621565,496978,430101,516089,680381,844283,980956,979700,1057744,1328967,1183539,1062057,1240760
 "02000","Alaska",8,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",341666,567492,344759,302261,399609,398659,523515,614557,601710,703874,819768,775976,755038,382010,185827,141373,371322,622399,800763,565660,773489,420374,416236,(D),533668,614682,697882
 "02000","Alaska",8,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",24191,23481,19697,19541,(D),(D),33852,36742,44338,44651,45694,42096,52285,45112,33604,34849,31919,56976,74901,81899,73446,65291,84449,(D),118758,125718,144173
 "02000","Alaska",8,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",10081,9314,4164,1538,175,-1440,-1365,-1849,-1490,(D),-2508,-955,1360,(D),(D),(D),(D),27408,31834,23508,18028,18069,20272,22707,25003,26496,25738
 "02000","Alaska",8,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",6633,7387,11370,13626,17949,20967,28918,31018,37827,(D),37789,33481,32983,25587,16880,15664,12085,12671,22854,37150,25119,12374,8010,7276,7186,6443,7501
 "02000","Alaska",8,SAGDP7N,16,"331","    Primary metal manufacturing ","Thousands of dollars",290,154,122,309,(D),(D),(D),(D),(D),(D),(D),1892,1804,1793,1917,997,673,833,1111,891,501,514,694,796,773,1351,1582
 "02000","Alaska",8,SAGDP7N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",3208,2852,3593,4557,4307,4424,5537,5747,6114,5943,(D),(D),11136,8742,9588,14422,12851,9376,4954,3760,9015,11945,8841,4204,5086,6063,6304
 "02000","Alaska",8,SAGDP7N,18,"333","    Machinery manufacturing ","Thousands of dollars",1776,3321,1516,1372,1000,2685,2334,2326,2923,2512,3634,3291,6113,6090,4119,2078,4028,3647,5736,4797,5600,4273,5345,8373,6059,5205,6858
 "02000","Alaska",8,SAGDP7N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",16,-371,-659,-639,(D),(D),(D),(D),-179,1795,502,1198,(D),(D),(D),1419,(D),(D),(D),(D),2825,3536,4144,4310,4419,4357,4482
