GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "44000","Rhode Island",1,SAGDP8N,1,"...","All industry total ","Quantity index",73.904,77.216,79.684,83.567,84.573,87.260,90.066,93.856,95.090,97.693,95.676,93.544,92.700,95.370,95.329,96.113,97.049,98.011,99.347,99.759,100.000,99.947,102.358,99.081,103.457,105.969,107.666
 "44000","Rhode Island",1,SAGDP8N,2,"..."," Private industries ","Quantity index",70.197,73.914,76.490,80.388,81.552,84.506,87.384,91.288,92.598,95.575,93.355,91.180,91.164,94.162,94.082,95.354,96.789,98.143,99.855,100.274,100.000,100.017,102.779,99.498,104.271,106.871,108.593
 "44000","Rhode Island",1,SAGDP8N,3,"11","  Agriculture, forestry, fishing and hunting ","Quantity index",95.436,110.754,123.938,144.710,145.383,148.163,143.208,125.293,122.454,134.310,99.811,111.664,118.807,114.012,97.315,87.810,79.783,78.773,96.737,98.483,100.000,96.712,94.566,102.429,96.148,100.529,99.875
 "44000","Rhode Island",1,SAGDP8N,4,"111-112","   Farms ","Quantity index",67.471,68.946,76.248,87.407,87.352,108.775,104.511,104.010,113.796,120.434,80.107,113.535,134.920,120.533,89.569,80.314,75.655,73.461,100.088,92.475,100.000,97.517,93.605,102.169,101.636,114.233,109.048
 "44000","Rhode Island",1,SAGDP8N,5,"113-115","   Forestry, fishing, and related activities ","Quantity index",117.176,142.243,159.727,187.386,188.531,179.648,174.044,143.140,131.452,146.791,115.132,111.253,109.287,110.030,103.169,93.506,82.686,82.651,94.676,101.684,100.000,96.277,95.043,102.555,92.958,91.214,94.048
 "44000","Rhode Island",1,SAGDP8N,6,"21","  Mining, quarrying, and oil and gas extraction ","Quantity index",53.100,62.591,73.194,75.996,69.217,87.182,83.250,99.822,75.734,66.074,68.696,71.441,67.564,42.761,28.900,37.265,32.007,75.275,104.508,101.007,100.000,76.675,71.580,80.584,97.967,103.625,123.450
 "44000","Rhode Island",1,SAGDP8N,7,"211","   Oil and gas extraction ","Quantity index",(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM)
 "44000","Rhode Island",1,SAGDP8N,8,"212","   Mining (except oil and gas) ","Quantity index",41.871,50.961,60.066,59.080,64.355,82.660,79.959,98.714,76.057,66.328,68.408,71.504,67.835,42.960,29.037,35.916,29.996,74.237,103.679,100.766,100.000,76.675,71.580,80.584,97.967,103.625,123.450
 "44000","Rhode Island",1,SAGDP8N,9,"213","   Support activities for mining ","Quantity index",(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM)
 "44000","Rhode Island",1,SAGDP8N,10,"22","  Utilities ","Quantity index",82.685,77.917,86.137,96.925,84.146,69.172,73.661,77.882,74.752,83.258,81.137,90.699,84.620,94.534,92.564,92.190,94.208,91.574,96.641,100.535,100.000,101.034,103.012,110.707,104.666,108.462,122.295
 "44000","Rhode Island",1,SAGDP8N,11,"23","  Construction ","Quantity index",137.605,145.903,153.731,156.431,153.145,148.956,163.090,165.405,164.152,158.261,149.892,131.998,118.785,115.233,109.605,111.571,105.041,99.338,98.105,100.332,100.000,106.150,109.709,103.962,105.828,98.232,96.404
 "44000","Rhode Island",1,SAGDP8N,12,"31-33","  Manufacturing ","Quantity index",87.126,89.096,93.261,97.930,98.106,104.488,97.087,108.701,98.035,110.879,97.982,98.349,87.604,91.861,89.778,88.363,96.729,92.643,101.659,101.634,100.000,104.220,98.615,100.279,101.796,99.119,97.412
 "44000","Rhode Island",1,SAGDP8N,13,"321,327-339","   Durable goods manufacturing ","Quantity index",85.776,88.762,93.712,99.160,102.030,108.189,97.189,115.226,104.422,108.238,104.080,105.825,92.632,96.301,95.289,92.325,97.971,90.864,101.059,107.373,100.000,104.661,106.579,101.646,106.633,106.647,107.529
 "44000","Rhode Island",1,SAGDP8N,14,"321","    Wood product manufacturing ","Quantity index",92.711,88.307,82.931,100.299,106.223,109.205,107.696,82.206,82.093,78.412,96.694,109.607,117.699,94.318,111.830,113.147,137.170,101.694,115.355,129.103,100.000,77.717,84.735,49.673,31.231,29.176,34.950
 "44000","Rhode Island",1,SAGDP8N,15,"327","    Nonmetallic mineral product manufacturing ","Quantity index",182.487,140.047,126.587,132.692,109.824,115.177,113.457,100.442,106.129,109.710,102.627,105.713,96.739,103.512,101.469,98.109,121.918,102.755,105.898,97.974,100.000,102.618,110.310,116.251,125.241,131.809,115.765
 "44000","Rhode Island",1,SAGDP8N,16,"331","    Primary metal manufacturing ","Quantity index",64.362,94.208,117.789,99.900,93.832,130.405,118.442,107.630,99.362,110.068,89.235,122.187,170.086,165.171,179.633,200.272,116.744,94.177,116.124,114.745,100.000,105.808,142.613,243.321,182.974,209.887,245.277
 "44000","Rhode Island",1,SAGDP8N,17,"332","    Fabricated metal product manufacturing ","Quantity index",198.768,181.817,176.166,209.684,192.043,238.106,155.398,211.033,194.817,194.516,131.870,147.356,90.089,127.524,115.295,108.421,106.105,91.062,83.911,76.973,100.000,90.627,120.655,81.651,86.129,82.540,71.668
 "44000","Rhode Island",1,SAGDP8N,18,"333","    Machinery manufacturing ","Quantity index",105.493,115.491,111.297,134.436,123.766,79.738,79.545,82.844,85.033,87.965,93.658,95.382,71.316,76.218,78.561,84.363,95.371,94.377,95.621,113.088,100.000,103.297,97.750,88.388,99.501,92.295,85.116
 "44000","Rhode Island",1,SAGDP8N,19,"334","    Computer and electronic product manufacturing ","Quantity index",8.967,12.630,17.067,21.572,25.246,28.649,37.849,41.202,43.084,49.452,50.938,70.314,68.780,74.781,77.056,65.660,98.609,85.055,78.066,89.522,100.000,106.097,109.004,88.639,84.262,71.919,51.545
 "44000","Rhode Island",1,SAGDP8N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Quantity index",194.784,167.254,286.997,271.567,339.070,297.039,314.318,397.679,353.460,342.359,378.418,234.462,120.265,45.409,68.871,104.502,163.240,129.848,131.460,97.115,100.000,97.246,90.243,87.469,70.432,73.386,64.147
 "44000","Rhode Island",1,SAGDP8N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Quantity index",566.163,494.637,394.854,201.107,153.398,139.146,142.678,142.655,94.060,103.051,116.713,89.670,35.602,67.696,84.974,79.543,94.847,96.779,90.945,108.845,100.000,376.535,446.697,417.354,559.179,670.500,598.953
 "44000","Rhode Island",1,SAGDP8N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Quantity index",32.756,39.030,43.968,49.395,52.089,55.135,52.178,53.367,64.394,56.410,66.632,70.935,63.482,67.433,67.941,70.661,71.669,95.459,137.874,142.675,100.000,116.680,109.841,118.506,143.212,152.228,202.483
 "44000","Rhode Island",1,SAGDP8N,23,"337","    Furniture and related product manufacturing ","Quantity index",151.180,130.478,108.147,114.260,86.573,139.082,136.961,117.722,125.040,138.550,149.941,108.515,84.176,97.265,84.043,84.461,109.051,113.711,113.156,109.799,100.000,96.585,82.855,89.898,90.781,92.245,78.807
 "44000","Rhode Island",1,SAGDP8N,24,"339","    Miscellaneous manufacturing ","Quantity index",131.992,132.505,117.799,121.071,126.659,135.013,106.256,141.798,107.331,115.177,113.152,111.816,111.408,115.487,104.733,88.233,85.470,77.219,92.087,110.118,100.000,97.721,85.576,80.336,92.908,88.727,83.700
 "44000","Rhode Island",1,SAGDP8N,25,"311-316,322-326","   Nondurable goods manufacturing ","Quantity index",93.503,92.944,95.368,98.376,92.427,99.504,99.797,97.647,86.967,119.593,87.646,85.134,78.985,84.366,80.333,81.621,94.628,95.666,102.710,92.219,100.000,103.502,85.669,98.174,94.155,87.454,81.933
 "44000","Rhode Island",1,SAGDP8N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Quantity index",98.552,87.401,81.638,82.326,82.418,95.606,97.812,94.434,105.669,135.388,128.324,122.345,111.016,95.561,92.734,75.237,82.392,88.050,97.239,98.915,100.000,94.022,88.543,86.908,101.204,118.706,115.098
 "44000","Rhode Island",1,SAGDP8N,27,"313-314","    Textile mills and textile product mills ","Quantity index",194.905,196.403,209.653,206.348,171.039,158.747,139.293,163.418,133.225,112.322,120.723,123.846,107.500,95.205,76.771,93.163,89.337,109.346,109.898,107.315,100.000,93.642,75.148,61.334,62.513,55.114,51.093
