GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "50000","Vermont",1,SAGDP7N,1,"...","All industry total ","Thousands of dollars",5201876,5327179,5752504,6109474,6372131,6826049,7147023,7870036,7927351,8137517,7932498,8651799,9090061,9955886,10316138,10515028,9982306,10431006,10408067,10667532,10766130,10936805,11517483,12180840,13313940,14255109,15375738
 "50000","Vermont",1,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",4819454,4929874,5340783,5664228,5915053,6356975,6669774,7372033,7403545,7584887,7361410,8051832,8496261,9367448,9685551,9858694,9311037,9744919,9744523,9953917,10040717,10188289,10738771,11339967,12460159,13277483,14397988
 "50000","Vermont",1,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",181026,204739,210476,220241,217538,161935,192114,263421,288377,217889,299967,312513,209320,278403,377746,310912,358891,391087,281327,241505,261316,243928,331032,339341,363915,566884,331443
 "50000","Vermont",1,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",142879,166521,171847,175106,168933,116605,150943,220684,240521,160985,254663,270294,169510,235839,335320,270930,319655,347612,237795,201834,221412,204635,289647,298378,323851,520963,285027
 "50000","Vermont",1,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",38147,38217,38629,45135,48604,45330,41171,42737,47856,56904,45304,42218,39810,42564,42426,39982,39236,43475,43532,39671,39904,39293,41385,40964,40064,45921,46415
 "50000","Vermont",1,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",14135,12500,13580,16998,20915,28575,49883,47554,78434,87760,83015,97854,160450,187521,183842,139572,115887,112213,106428,88469,115630,48327,35820,92926,87552,98810,124002
 "50000","Vermont",1,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",81,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "50000","Vermont",1,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",14054,12529,13891,17048,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "50000","Vermont",1,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",0,0,-311,-50,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "50000","Vermont",1,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",219683,199729,223939,209319,205778,179731,179762,213920,188207,208635,212271,226751,328395,373604,284155,307877,339473,326756,319522,295868,298567,329266,327102,378570,405437,515183,421176
